"id","title","role","means","ends","highlight","kind","subkind","severity","false_positive"
27435,"Providing a version of Compass with the user interface translated to French would improve the user experience for corresponding users.",NULL,"Providing a version of Compass with the user interface translated to French would improve the user experience for corresponding users.",NULL,"Add for who this story is","well_formed","no_role","high",False
27438,"Scope A simple link to Sign up for an Atlas cluster in the UI.",NULL,"Scope A simple link to Sign up for an Atlas cluster in the UI.",NULL,"Add for who this story is","well_formed","no_role","high",False
27437,"There appears to be a regression in CC 1.11.2 the privacy settings are visable, toggleable and can be accessed from the Help Privacy menu. Updated description We want to force users to provide usage stats and force them to have auto updates so they are always running the latest version. Let s remove those options from the privacy menu.",NULL,"There appears to be a regression in CC 1.11.2 the privacy settings are visable, toggleable and can be accessed from the Help Privacy menu. Updated description We want to force users to provide usage stats and force them to have auto updates","so they are always running the latest version. Let s remove those options from the privacy menu.","Add for who this story is","well_formed","no_role","high",False
27437,"There appears to be a regression in CC 1.11.2 the privacy settings are visable, toggleable and can be accessed from the Help Privacy menu. Updated description We want to force users to provide usage stats and force them to have auto updates so they are always running the latest version. Let s remove those options from the privacy menu.",NULL,"There appears to be a regression in CC 1.11.2 the privacy settings are visable, toggleable and can be accessed from the Help Privacy menu. Updated description We want to force users to provide usage stats and force them to have auto updates","so they are always running the latest version. Let s remove those options from the privacy menu.","There appears to be a regression in CC 1.11.2 the privacy settings are visable, toggleable<span class='highlight-text severity-high'> and </span>can be accessed from the Help Privacy menu. Updated description We want to force users to provide usage stats and force them to have auto updates so they are always running the latest version. Let s remove those options from the privacy menu.","atomic","conjunctions","high",False
27437,"There appears to be a regression in CC 1.11.2 the privacy settings are visable, toggleable and can be accessed from the Help Privacy menu. Updated description We want to force users to provide usage stats and force them to have auto updates so they are always running the latest version. Let s remove those options from the privacy menu.",NULL,"There appears to be a regression in CC 1.11.2 the privacy settings are visable, toggleable and can be accessed from the Help Privacy menu. Updated description We want to force users to provide usage stats and force them to have auto updates","so they are always running the latest version. Let s remove those options from the privacy menu.","There appears to be a regression in CC 1<span class='highlight-text severity-high'>.11.2 the privacy settings are visable, toggleable and can be accessed from the Help Privacy menu. Updated description We want to force users to provide usage stats and force them to have auto updates so they are always running the latest version. Let s remove those options from the privacy menu.</span>","minimal","punctuation","high",False
27437,"There appears to be a regression in CC 1.11.2 the privacy settings are visable, toggleable and can be accessed from the Help Privacy menu. Updated description We want to force users to provide usage stats and force them to have auto updates so they are always running the latest version. Let s remove those options from the privacy menu.",NULL,"There appears to be a regression in CC 1.11.2 the privacy settings are visable, toggleable and can be accessed from the Help Privacy menu. Updated description We want to force users to provide usage stats and force them to have auto updates","so they are always running the latest version. Let s remove those options from the privacy menu.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27441,"Let s get on the latest version of React 16.3.2 ",NULL,"Let s get on the latest version of React 16.3.2 ",NULL,"Add for who this story is","well_formed","no_role","high",False
27439,"Use the logged in user context rather than prompt the user to reenter their un pwd.",NULL,"Use the logged in user context rather than prompt the user to reenter their un pwd.",NULL,"Add for who this story is","well_formed","no_role","high",False
27445,"As a user I find the arrow in the json editor too small to click, please make it bigger.","As a user","I find the arrow in the json editor too small to click, please make it bigger.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27442,"The customer indicates that they can create connections fine and also save these as favorites. When they restart Compass they can see both their recent connections and saved favourites in the left hand panel as expected. However, when they log out of their Windows server and back in again their favorites and recent connections do not persist. I understand that these are saved in and they are not stored as file on disk at present.",NULL,"The customer indicates that they can create connections fine and also save these as favorites. When they restart Compass they can see both their recent connections and saved favourites in the left hand panel as expected. However, when they log out of their Windows server and back in again their favorites and recent connections do not persist. I understand that these are saved in and they are not stored as file on disk at present.",NULL,"Add for who this story is","well_formed","no_role","high",False
27442,"The customer indicates that they can create connections fine and also save these as favorites. When they restart Compass they can see both their recent connections and saved favourites in the left hand panel as expected. However, when they log out of their Windows server and back in again their favorites and recent connections do not persist. I understand that these are saved in and they are not stored as file on disk at present.",NULL,"The customer indicates that they can create connections fine and also save these as favorites. When they restart Compass they can see both their recent connections and saved favourites in the left hand panel as expected. However, when they log out of their Windows server and back in again their favorites and recent connections do not persist. I understand that these are saved in and they are not stored as file on disk at present.",NULL,"The customer indicates that they can create connections fine<span class='highlight-text severity-high'> and </span>also save these as favorites. When they restart Compass they can see both their recent connections and saved favourites in the left hand panel as expected. However, when they log out of their Windows server and back in again their favorites and recent connections do not persist. I understand that these are saved in and they are not stored as file on disk at present.","atomic","conjunctions","high",False
27494,"As a user, the disappearance of the field name when editing long strings is disorienting","As a user, the disappearance of the field name whe","n editing long strings is disorienting",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27491,"As a user, I would like to use collations when I filter collections","As a user",", I would like to use collations when I filter collections",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27496,"Agg Pipeline Builder Create an icon to create insert a new stage inplace",NULL,"Agg Pipeline Builder Create an icon to create insert a new stage inplace",NULL,"Add for who this story is","well_formed","no_role","high",False
27442,"The customer indicates that they can create connections fine and also save these as favorites. When they restart Compass they can see both their recent connections and saved favourites in the left hand panel as expected. However, when they log out of their Windows server and back in again their favorites and recent connections do not persist. I understand that these are saved in and they are not stored as file on disk at present.",NULL,"The customer indicates that they can create connections fine and also save these as favorites. When they restart Compass they can see both their recent connections and saved favourites in the left hand panel as expected. However, when they log out of their Windows server and back in again their favorites and recent connections do not persist. I understand that these are saved in and they are not stored as file on disk at present.",NULL,"The customer indicates that they can create connections fine and also save these as favorites<span class='highlight-text severity-high'>. When they restart Compass they can see both their recent connections and saved favourites in the left hand panel as expected. However, when they log out of their Windows server and back in again their favorites and recent connections do not persist. I understand that these are saved in and they are not stored as file on disk at present.</span>","minimal","punctuation","high",False
27443,"Product acceptance criteria Create a new menu item in Compass Community only Menu item should be in Help Menu View License Agreement Clicking the link loads an external browser and takes you to the website with the license agreement link to be provided .",NULL,"Product acceptance criteria Create a new menu item in Compass Community only Menu item should be in Help Menu View License Agreement Clicking the link loads an external browser and takes you to the website with the license agreement link to be provided .",NULL,"Add for who this story is","well_formed","no_role","high",False
27443,"Product acceptance criteria Create a new menu item in Compass Community only Menu item should be in Help Menu View License Agreement Clicking the link loads an external browser and takes you to the website with the license agreement link to be provided .",NULL,"Product acceptance criteria Create a new menu item in Compass Community only Menu item should be in Help Menu View License Agreement Clicking the link loads an external browser and takes you to the website with the license agreement link to be provided .",NULL,"Product acceptance criteria Create a new menu item in Compass Community only Menu item should be in Help Menu View License Agreement Clicking the link loads an external browser<span class='highlight-text severity-high'> and </span>takes you to the website with the license agreement link to be provided .","atomic","conjunctions","high",False
27444,"As a user I am confused between when the reset button takes the place of the Analyze button and I find myself hitting refresh by mistake when I really want to analyze.","As a user","I am confused between when the reset button takes the place of the Analyze button and I find myself hitting refresh by mistake when I really want to analyze.",NULL,"As a user I am confused between when the reset button takes the place of the Analyze button<span class='highlight-text severity-high'> and </span>I find myself hitting refresh by mistake when I really want to analyze.","atomic","conjunctions","high",False
27444,"As a user I am confused between when the reset button takes the place of the Analyze button and I find myself hitting refresh by mistake when I really want to analyze.","As a user","I am confused between when the reset button takes the place of the Analyze button and I find myself hitting refresh by mistake when I really want to analyze.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27446,"As a user I am confused between the history icon and the refresh icon and I keep clicking history thinking its refresh.","As a user","I am confused between the history icon and the refresh icon and I keep clicking history thinking its refresh.",NULL,"As a user I am confused between the history icon<span class='highlight-text severity-high'> and </span>the refresh icon and I keep clicking history thinking its refresh.","atomic","conjunctions","high",False
27446,"As a user I am confused between the history icon and the refresh icon and I keep clicking history thinking its refresh.","As a user","I am confused between the history icon and the refresh icon and I keep clicking history thinking its refresh.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27430,"This is a placeholder story to potentially flush out not specifying the read preference on the connection window, but allowing the user to change it once connected to the instance. Requested by Norberto.",NULL,"This is a placeholder story to potentially flush out not specifying the read preference on the connection window, but allowing the user to change it once connected to the instance. Requested by Norberto.",NULL,"Add for who this story is","well_formed","no_role","high",False
27430,"This is a placeholder story to potentially flush out not specifying the read preference on the connection window, but allowing the user to change it once connected to the instance. Requested by Norberto.",NULL,"This is a placeholder story to potentially flush out not specifying the read preference on the connection window, but allowing the user to change it once connected to the instance. Requested by Norberto.",NULL,"This is a placeholder story to potentially flush out not specifying the read preference on the connection window, but allowing the user to change it once connected to the instance<span class='highlight-text severity-high'>. Requested by Norberto.</span>","minimal","punctuation","high",False
27447,"As a user I would like to see the time it took to execute a query when the documents view loads.","As a user","I would like to see the time it took to execute a query when the documents view loads.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27461,"As a developer I want to understand what each pipeline operator does so I don t have to google for an explanation.","As a developer","I want to understand what each pipeline operator does","so I don t have to google for an explanation.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27450,"As an SA I would like to remove individual entries from my recent connections list so that I can remove previous customer hostnames when demoing at other customers.","As an SA","I would like to remove individual entries from my recent connections list","so that I can remove previous customer hostnames when demoing at other customers.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27453,"As a user I want to be able to write a note or description on a field name in the schema view so I can quickly understand and reference what it means later on.","As a user","I want to be able to write a note or description on a field name in the schema view","so I can quickly understand and reference what it means later on.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27454,"As a user I want to use a scroll bar to scroll the license agreement so I can click the Agree button.","As a user","I want to use a scroll bar to scroll the license agreement","so I can click the Agree button.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27455,"As a new user I want a quick way to seed a new mongodb database so I can play around with test data.","As a new user","I want a quick way to seed a new mongodb database","so I can play around with test data.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27456,"As a user I want to provide dns entries to whitelist in the Compass Content Security Policy, so I may access data from locations not currently allowed in Compass.","As a user","I want to provide dns entries to whitelist in the Compass Content Security Policy,","so I may access data from locations not currently allowed in Compass.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27459,"As a user I want to execute a query without leaving my keyboard so I can be more agile and not have to use the mouse.","As a user","I want to execute a query without leaving my keyboard","so I can be more agile and not have to use the mouse.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27457,"As a brand new user I would like to get started with an Atlas instance as quickly as possible.","As a brand new user","I would like to get started with an Atlas instance as quickly as possible.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27458,"As a user I want to quickly and easily see all the Compass windows I have open so I can switch to the other collection I am working on.","As a user","I want to quickly and easily see all the Compass windows I have open","so I can switch to the other collection I am working on.","As a user I want to quickly<span class='highlight-text severity-high'> and </span>easily see all the Compass windows I have open so I can switch to the other collection I am working on.","atomic","conjunctions","high",False
27458,"As a user I want to quickly and easily see all the Compass windows I have open so I can switch to the other collection I am working on.","As a user","I want to quickly and easily see all the Compass windows I have open","so I can switch to the other collection I am working on.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27462,"As a user, I want Compass to log 3rd party plugin plugin actions that may be a risk to security, in order to audit what plugins are doing and potentially disable them.","As a user,","I want Compass to log 3rd party plugin plugin actions that may be a risk to security,","in order to audit what plugins are doing and potentially disable them.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27463,"As a user I want to be informed about what plugins are trying to do and either authorize or deny those actions, in order to control the security of my Compass instance.","As a user","I want to be informed about what plugins are trying to do and either authorize or deny those actions,","in order to control the security of my Compass instance.","As a user I want to be informed about what plugins are trying to do<span class='highlight-text severity-high'> and </span>either authorize<span class='highlight-text severity-high'> or </span>deny those actions, in order to control the security of my Compass instance.","atomic","conjunctions","high",False
27463,"As a user I want to be informed about what plugins are trying to do and either authorize or deny those actions, in order to control the security of my Compass instance.","As a user","I want to be informed about what plugins are trying to do and either authorize or deny those actions,","in order to control the security of my Compass instance.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27464,"As a user I want to opt in to the use of 3rd party plugins so that I am awareness and consenting when I install a 3rd party plugin from other vendors and so I can be sure that the default Compass plugins are secure and provided by MongoDB.","As a user","I want to opt in to the use of 3rd party plugins","so that I am awareness and consenting when I install a 3rd party plugin from other vendors and so I can be sure that the default Compass plugins are secure and provided by MongoDB.","As a user I want to opt in to the use of 3rd party plugins<span class='highlight-text severity-high'> so that </span>I am awareness and consenting when I install a 3rd party plugin from other vendors and<span class='highlight-text severity-high'> so </span>I can be sure that the default Compass plugins are secure and provided by MongoDB.","minimal","indicator_repetition","high",False
27465,"Hi, I m trying to use the following projection This works in the shell, but not in Compass. The UI element doesn t validate this projection statement stays red . Is this by design?",NULL,"Hi, I m trying to use the following projection This works in the shell, but not in Compass. The UI element doesn t validate this projection statement stays red . Is this by design?",NULL,"Add for who this story is","well_formed","no_role","high",False
27465,"Hi, I m trying to use the following projection This works in the shell, but not in Compass. The UI element doesn t validate this projection statement stays red . Is this by design?",NULL,"Hi, I m trying to use the following projection This works in the shell, but not in Compass. The UI element doesn t validate this projection statement stays red . Is this by design?",NULL,"Hi, I m trying to use the following projection This works in the shell, but not in Compass<span class='highlight-text severity-high'>. The UI element doesn t validate this projection statement stays red . Is this by design?</span>","minimal","punctuation","high",False
27468,"As an Ops team member I want to script installs of Compass across many machines so I can deploy Compass on laptops of new employees install widely across my organization . ","As an Ops team member","I want to script installs of Compass across many machines","so I can deploy Compass on laptops of new employees install widely across my organization .","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27451,"As a developer I want to copy a document to clipboard as json so I can share the document with other members on my team and or compare it with the output from my application.","As a developer","I want to copy a document to clipboard as j","son so I can share the document with other members on my team and or compare it with the output from my application.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27448,"As a user with large documents I would like to have my documents collapsed to their ObjectID s by default and then click to expand to see the whole document so that I can make the most of my screen real estate.","As a user with large docu","ments I would like to have my documents collapsed to their ObjectID s by default and then click to expand to see the whole document","so that I can make the most of my screen real estate.","As a user with large documents I would like to have my documents collapsed to their ObjectID s by default<span class='highlight-text severity-high'> and </span>then click to expand to see the whole document so that I can make the most of my screen real estate.","atomic","conjunctions","high",False
27448,"As a user with large documents I would like to have my documents collapsed to their ObjectID s by default and then click to expand to see the whole document so that I can make the most of my screen real estate.","As a user with large docu","ments I would like to have my documents collapsed to their ObjectID s by default and then click to expand to see the whole document","so that I can make the most of my screen real estate.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27470,"Import update buttons when an import completes",NULL,"Import update buttons when an import completes",NULL,"Add for who this story is","well_formed","no_role","high",False
27471,"Import refresh documents view when an import completes",NULL,"Import refresh documents view when an import completes",NULL,"Add for who this story is","well_formed","no_role","high",False
27472,"Import CSV select types",NULL,"Import CSV select types",NULL,"Add for who this story is","well_formed","no_role","high",False
27473,"Select fields when exporting CSV",NULL,"Select fields when exporting CSV",NULL,"Add for who this story is","well_formed","no_role","high",False
27474,"Select fields when exporting a collection",NULL,"Select fields when exporting a collection",NULL,"Add for who this story is","well_formed","no_role","high",False
27476,"Import CSV select fields",NULL,"Import CSV select fields",NULL,"Add for who this story is","well_formed","no_role","high",False
27477,"Create multiple documents at once in JSON mode",NULL,"Create multiple documents at once in JSON mode",NULL,"Add for who this story is","well_formed","no_role","high",False
27478,"Create a single document in JSON mode",NULL,"Create a single document in JSON mode",NULL,"Add for who this story is","well_formed","no_role","high",False
27480,"Display of encrypted fields",NULL,"Display of encrypted fields",NULL,"Add for who this story is","well_formed","no_role","high",False
27481,"Create a View from an aggregation pipeline",NULL,"Create a View from an aggregation pipeline",NULL,"Add for who this story is","well_formed","no_role","high",False
27483,"Links to stage examples",NULL,"Links to stage examples",NULL,"Add for who this story is","well_formed","no_role","high",False
27487,"Enforce maxTimeMS for every query sent to the server",NULL,"Enforce maxTimeMS for every query sent to the server",NULL,"Add for who this story is","well_formed","no_role","high",False
27486,"As a Compass user without npm experience, I would like to build plugins using the tutorials in the documentation.","As a Compass user without npm ex","perience, I would like to build plugins using the tutorials in the documentation.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27488,"As a user, I would like an improved experience when pasting pre existing Aggregation Pipelines.","As a user",", I would like an improved experience when pasting pre existing Aggregation Pipelines.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27489,"As a user, I would like an improved data import export experience.","As a user",", I would like an improved data import export experience.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27490,"For a developer, aggregation pipeline error messages from the server could be more intuitive",NULL,"For a developer, aggregation pipeline error messages from the server could be more intuitive",NULL,"Add for who this story is","well_formed","no_role","high",False
27500,"As a new Compass Atlas user but long time IT specialist, I need the ability to troubleshoot connection problems in complex networking environments.","As a new Compass Atlas user but long time IT spe","cialist, I need the ability to troubleshoot connection problems in complex networking environments.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27499,"URI encoding required for password with special characters?",NULL,"URI encoding required for password with special characters?",NULL,"Add for who this story is","well_formed","no_role","high",False
27501,"Explicitly indicate a view",NULL,"Explicitly indicate a view",NULL,"Add for who this story is","well_formed","no_role","high",False
27503,"As a user I would like to persist favorites after upgrade","As a user","I would like to persist favorites after upgrade",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27504,"Don t Specify Read Preference on Connection",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
27504,"Don t Specify Read Preference on Connection",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
27505,"As a Compass user, I need the chat button to not obscure the Update , Delete buttons required for CRUD operations","As a Compass user",", I need the chat button to not obscure the Update , Delete buttons required for CRUD operations",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27507,"As an enterprise Compass user in a regulated industry, I need to use Compass without any outbound connections to MongoDB or third parties","As an enterprise Compass user i","n a regulated industry, I need to use Compass without any outbound connections to MongoDB or third parties",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27482,"Full screen stage editor",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
27482,"Full screen stage editor",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
27475,"Import Export entry points",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
27475,"Import Export entry points",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
27479,"JSON Mode for Compass",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
27479,"JSON Mode for Compass",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
27485,"validationlevel And validationaction Support",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
27485,"validationlevel And validationaction Support",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
27484,"Export to language discoverability",NULL,NULL,NULL,"Add what you want to achieve","well_formed","no_means","high",False
27484,"Export to language discoverability",NULL,NULL,NULL,"Add for who this story is","well_formed","no_role","high",False
27495,"As a Compass user, I would like the zero state experience to be similar to the experiences in other MongoDB Products.","As a Compass user",", I would like the zero state experience to be similar to the experiences in other MongoDB Products.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27502,"Export and import favorite list",NULL,"Export and import favorite list",NULL,"Add for who this story is","well_formed","no_role","high",False
27433,"As a new user, I want to generate sample data using a GUI instead of editing a JSON Schema document, in order to start using my currently empty database.","As a new user,","I want to generate sample data using a GUI instead of editing a JSON Schema document,","in order to start using my currently empty database.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27440,"As a product manager I want telemetry in the agg pipeline builder so I can see how our customers use the interface. Interesting questions to ask How long was spent building the pipeline? How many stages was the pipeline? What are the most frequently used stages? What are some common mistakes made? What is the size of the sample set by users? How often does someone get stuck writing a pipeline fail to create a valid pipeline?","As a product manager","I want telemetry in the agg pipeline builder","so I can see how our customers use the interface. Interesting questions to ask How long was spent building the pipeline? How many stages was the pipeline? What are the most frequently used stages? What are some common mistakes made? What is the size of the sample set by users? How often does someone get stuck writing a pipeline fail to create a valid pipeline?","As a product manager I want telemetry in the agg pipeline builder so I can see how our customers use the interface<span class='highlight-text severity-high'>. Interesting questions to ask How long was spent building the pipeline? How many stages was the pipeline? What are the most frequently used stages? What are some common mistakes made? What is the size of the sample set by users? How often does someone get stuck writing a pipeline fail to create a valid pipeline?</span>","minimal","punctuation","high",False
27440,"As a product manager I want telemetry in the agg pipeline builder so I can see how our customers use the interface. Interesting questions to ask How long was spent building the pipeline? How many stages was the pipeline? What are the most frequently used stages? What are some common mistakes made? What is the size of the sample set by users? How often does someone get stuck writing a pipeline fail to create a valid pipeline?","As a product manager","I want telemetry in the agg pipeline builder","so I can see how our customers use the interface. Interesting questions to ask How long was spent building the pipeline? How many stages was the pipeline? What are the most frequently used stages? What are some common mistakes made? What is the size of the sample set by users? How often does someone get stuck writing a pipeline fail to create a valid pipeline?","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
27449,"As a user with large documents I want to provide a filter or project before the documents view populates for speed and performance.","As a user with large documents","I want to provide a filter or project before the documents view populates for speed and performance.",NULL,"As a user with large documents I want to provide a filter<span class='highlight-text severity-high'> or </span>project before the documents view populates for speed<span class='highlight-text severity-high'> and </span>performance.","atomic","conjunctions","high",False
27469,"As a developer, I want Compass to show date values in server time and not converted to the local laptop time so that I confirm that my application is saving dates correctly.","As a developer,","I want Compass to show date values in server time and not converted to the local laptop time","so that I confirm that my application is saving dates correctly.","As a developer, I want Compass to show date values in server time<span class='highlight-text severity-high'> and </span>not converted to the local laptop time so that I confirm that my application is saving dates correctly.","atomic","conjunctions","high",False
27469,"As a developer, I want Compass to show date values in server time and not converted to the local laptop time so that I confirm that my application is saving dates correctly.","As a developer,","I want Compass to show date values in server time and not converted to the local laptop time","so that I confirm that my application is saving dates correctly.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
