"id","title","role","means","ends","highlight","kind","subkind","severity","false_positive"
23925,"As a user I want Compass to log 3rd party plugin actions audit trail As a user, I want Compass to log 3rd party plugin plugin actions that may be a risk to security, in order to audit what plugins are doing and potentially disable them.","As a user","I want Compass to log 3rd party plugin actions audit trail As a user, I want Compass to log 3rd party plugin plugin actions that may be a risk to security,","in order to audit what plugins are doing and potentially disable them.","As a user<span class='highlight-text severity-high'> I want </span>Compass to log 3rd party plugin actions audit trail As a user,<span class='highlight-text severity-high'> I want </span>Compass to log 3rd party plugin plugin actions that may be a risk to security, in order to audit what plugins are doing and potentially disable them.","minimal","indicator_repetition","high",False
23925,"As a user I want Compass to log 3rd party plugin actions audit trail As a user, I want Compass to log 3rd party plugin plugin actions that may be a risk to security, in order to audit what plugins are doing and potentially disable them.","As a user","I want Compass to log 3rd party plugin actions audit trail As a user, I want Compass to log 3rd party plugin plugin actions that may be a risk to security,","in order to audit what plugins are doing and potentially disable them.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
23933,"As a user I want to use a scroll bar to scroll the license agreement As a user I want to use a scroll bar to scroll the license agreement so I can click the Agree button.","As a user","I want to use a scroll bar to scroll the license agreement As a user I want to use a scroll bar to scroll the license agreement","so I can click the Agree button.","As a user<span class='highlight-text severity-high'> I want to </span>use a scroll bar to scroll the license agreement As a user<span class='highlight-text severity-high'> I want to </span>use a scroll bar to scroll the license agreement so I can click the Agree button.","minimal","indicator_repetition","high",False
23933,"As a user I want to use a scroll bar to scroll the license agreement As a user I want to use a scroll bar to scroll the license agreement so I can click the Agree button.","As a user","I want to use a scroll bar to scroll the license agreement As a user I want to use a scroll bar to scroll the license agreement","so I can click the Agree button.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
23930,"As a brand new user I would like to get started with an Atlas instance as quickly as possible As a brand new user I would like to get started with an Atlas instance as quickly as possible.","As a brand new user","I would like to get started with an Atlas instance as quickly as possible As a brand new user I would like to get started with an Atlas instance as quickly as possible.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24029,"Pipeline overview As a Compass user I want to see my entire pipeline at once So that I can quickly see what it is doing.",NULL,"Pipeline overview As a Compass user I want to see my entire pipeline at once","So that I can quickly see what it is doing.","Add for who this story is","well_formed","no_role","high",False
24029,"Pipeline overview As a Compass user I want to see my entire pipeline at once So that I can quickly see what it is doing.",NULL,"Pipeline overview As a Compass user I want to see my entire pipeline at once","So that I can quickly see what it is doing.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
23932,"As a new user I want a quick way to seed a new mongodb database As a new user I want a quick way to seed a new mongodb database so I can play around with test data.","As a new user","I want a quick way to seed a new mongodb database As a new user I want a quick way to seed a new mongodb database","so I can play around with test data.","As a new user<span class='highlight-text severity-high'> I want </span>a quick way to seed a new mongodb database As a new user<span class='highlight-text severity-high'> I want </span>a quick way to seed a new mongodb database so I can play around with test data.","minimal","indicator_repetition","high",False
23932,"As a new user I want a quick way to seed a new mongodb database As a new user I want a quick way to seed a new mongodb database so I can play around with test data.","As a new user","I want a quick way to seed a new mongodb database As a new user I want a quick way to seed a new mongodb database","so I can play around with test data.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
23931,"User Provided DNS Whitelisting As a user I want to provide dns entries to whitelist in the Compass Content Security Policy, so I may access data from locations not currently allowed in Compass.",NULL,"User Provided DNS Whitelisting As a user I want to provide dns entries to whitelist in the Compass Content Security Policy,","so I may access data from locations not currently allowed in Compass.","Add for who this story is","well_formed","no_role","high",False
23931,"User Provided DNS Whitelisting As a user I want to provide dns entries to whitelist in the Compass Content Security Policy, so I may access data from locations not currently allowed in Compass.",NULL,"User Provided DNS Whitelisting As a user I want to provide dns entries to whitelist in the Compass Content Security Policy,","so I may access data from locations not currently allowed in Compass.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24000,"Explicitly indicate a view As a Compass user I want to distinguish views from collections So that I easily understand what I am selecting in the sidebar or in the list of collections",NULL,"Explicitly indicate a view As a Compass user I want to distinguish views from collections","So that I easily understand what I am selecting in the sidebar or in the list of collections","Add for who this story is","well_formed","no_role","high",False
24000,"Explicitly indicate a view As a Compass user I want to distinguish views from collections So that I easily understand what I am selecting in the sidebar or in the list of collections",NULL,"Explicitly indicate a view As a Compass user I want to distinguish views from collections","So that I easily understand what I am selecting in the sidebar or in the list of collections","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24001,"Rename collection As a Compass user, I want to rename a collection.",NULL,"Rename collection As a Compass user, I want to rename a collection.",NULL,"Add for who this story is","well_formed","no_role","high",False
24001,"Rename collection As a Compass user, I want to rename a collection.",NULL,"Rename collection As a Compass user, I want to rename a collection.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24002,"As a new Compass Atlas user but long time IT specialist, I need the ability to troubleshoot connection problems in complex networking environments. There are at least six different user actions that can lead to . Some other error messages are less overloaded, but possibly confusing in the absence of understanding the underlying exception that caused them.","As a new Compass Atlas user but long time IT spe","cialist, I need the ability to troubleshoot connection problems in complex networking environments. There are at least six different user actions that can lead to . Some other error messages are less overloaded, but possibly confusing in the absence of understanding the underlying exception that caused them.",NULL,"As a new Compass Atlas user but long time IT specialist, I need the ability to troubleshoot connection problems in complex networking environments<span class='highlight-text severity-high'>. There are at least six different user actions that can lead to . Some other error messages are less overloaded, but possibly confusing in the absence of understanding the underlying exception that caused them.</span>","minimal","punctuation","high",False
24002,"As a new Compass Atlas user but long time IT specialist, I need the ability to troubleshoot connection problems in complex networking environments. There are at least six different user actions that can lead to . Some other error messages are less overloaded, but possibly confusing in the absence of understanding the underlying exception that caused them.","As a new Compass Atlas user but long time IT spe","cialist, I need the ability to troubleshoot connection problems in complex networking environments. There are at least six different user actions that can lead to . Some other error messages are less overloaded, but possibly confusing in the absence of understanding the underlying exception that caused them.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24005,"Agg pipeline builder to autocompolete newly defined fields Currently, the Agg Pipeline builder offers field autocompletion based on the collection selected for aggregation. I'd like to see this extended to the new fields defined in the project stages that precede any new stages that attempts to use them. See example attached.",NULL,"Agg pipeline builder to autocompolete newly defined fields Currently, the Agg Pipeline builder offers field autocompletion based on the collection selected for aggregation. I'd like to see this extended to the new fields defined in the project stages that precede any new stages that attempts to use them. See example attached.",NULL,"Add for who this story is","well_formed","no_role","high",False
24005,"Agg pipeline builder to autocompolete newly defined fields Currently, the Agg Pipeline builder offers field autocompletion based on the collection selected for aggregation. I'd like to see this extended to the new fields defined in the project stages that precede any new stages that attempts to use them. See example attached.",NULL,"Agg pipeline builder to autocompolete newly defined fields Currently, the Agg Pipeline builder offers field autocompletion based on the collection selected for aggregation. I'd like to see this extended to the new fields defined in the project stages that precede any new stages that attempts to use them. See example attached.",NULL,"Agg pipeline builder to autocompolete newly defined fields Currently, the Agg Pipeline builder offers field autocompletion based on the collection selected for aggregation<span class='highlight-text severity-high'>. I'd like to see this extended to the new fields defined in the project stages that precede any new stages that attempts to use them. See example attached.</span>","minimal","punctuation","high",False
24003,"URI encoding required for password with special characters? According to Compass requires URI encoded special characters in database user passwords when connecting. Is this really true? if so, is there a way for us to not require this when connecting in Compass? In parallel I'd like to get Atlas to warn around encoding requirements in the URI in a UI validating when users use a special char ",NULL,"URI encoding required for password with special characters? According to Compass requires URI encoded special characters in database user passwords when connecting. Is this really true? if","so, is there a way for us to not require this when connecting in Compass? In parallel I'd like to get Atlas to warn around encoding requirements in the URI in a UI validating when users use a special char","Add for who this story is","well_formed","no_role","high",False
24003,"URI encoding required for password with special characters? According to Compass requires URI encoded special characters in database user passwords when connecting. Is this really true? if so, is there a way for us to not require this when connecting in Compass? In parallel I'd like to get Atlas to warn around encoding requirements in the URI in a UI validating when users use a special char ",NULL,"URI encoding required for password with special characters? According to Compass requires URI encoded special characters in database user passwords when connecting. Is this really true? if","so, is there a way for us to not require this when connecting in Compass? In parallel I'd like to get Atlas to warn around encoding requirements in the URI in a UI validating when users use a special char","URI encoding required for password with special characters<span class='highlight-text severity-high'>? According to Compass requires URI encoded special characters in database user passwords when connecting. Is this really true? if so, is there a way for us to not require this when connecting in Compass? In parallel I'd like to get Atlas to warn around encoding requirements in the URI in a UI validating when users use a special char </span>","minimal","punctuation","high",False
23936,"As a user I would like visual feedback when executing queries As a user I would like visual feedback when executing queries so that I can tell that the operation was sent to the server and is currently in progress remove uncertainty . From Joe In Compass all versions up to 1.10.1.0 long running queries give no feedback when running or when completed. As a result you have to spot the number of results changing to determine if a query is complete. I have attached a screen capture demonstrating this. Sorry about the background noise on the video. I was in an airport lounge ","As a user","I would like visual feedback when executing queries As a user I would like visual feedback when executing queries","so that I can tell that the operation was sent to the server and is currently in progress remove uncertainty . From Joe In Compass all versions up to 1.10.1.0 long running queries give no feedback when running or when completed. As a result you have to spot the number of results changing to determine if a query is complete. I have attached a screen capture demonstrating this. Sorry about the background noise on the video. I was in an airport lounge","As a user I would like visual feedback when executing queries As a user I would like visual feedback when executing queries so that I can tell that the operation was sent to the server and is currently in progress remove uncertainty <span class='highlight-text severity-high'>. From Joe In Compass all versions up to 1.10.1.0 long running queries give no feedback when running or when completed. As a result you have to spot the number of results changing to determine if a query is complete. I have attached a screen capture demonstrating this. Sorry about the background noise on the video. I was in an airport lounge </span>","minimal","punctuation","high",False
23936,"As a user I would like visual feedback when executing queries As a user I would like visual feedback when executing queries so that I can tell that the operation was sent to the server and is currently in progress remove uncertainty . From Joe In Compass all versions up to 1.10.1.0 long running queries give no feedback when running or when completed. As a result you have to spot the number of results changing to determine if a query is complete. I have attached a screen capture demonstrating this. Sorry about the background noise on the video. I was in an airport lounge ","As a user","I would like visual feedback when executing queries As a user I would like visual feedback when executing queries","so that I can tell that the operation was sent to the server and is currently in progress remove uncertainty . From Joe In Compass all versions up to 1.10.1.0 long running queries give no feedback when running or when completed. As a result you have to spot the number of results changing to determine if a query is complete. I have attached a screen capture demonstrating this. Sorry about the background noise on the video. I was in an airport lounge","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
23937,"As a developer I want to copy a document to clipboard as json As a developer I want to copy a document to clipboard as json so I can share the document with other members on my team and or compare it with the output from my application.","As a developer","I want to copy a document to clipboard as j","son As a developer I want to copy a document to clipboard as json so I can share the document with other members on my team and or compare it with the output from my application.","As a developer<span class='highlight-text severity-high'> I want to </span>copy a document to clipboard as json As a developer<span class='highlight-text severity-high'> I want to </span>copy a document to clipboard as json so I can share the document with other members on my team and or compare it with the output from my application.","minimal","indicator_repetition","high",False
23937,"As a developer I want to copy a document to clipboard as json As a developer I want to copy a document to clipboard as json so I can share the document with other members on my team and or compare it with the output from my application.","As a developer","I want to copy a document to clipboard as j","son As a developer I want to copy a document to clipboard as json so I can share the document with other members on my team and or compare it with the output from my application.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
23919,"As an Ops team member I want to script installs of Compass As an Ops team member I want to script installs of Compass across many machines so I can deploy Compass on laptops of new employees install widely across my organization . ","As an Ops team member","I want to script installs of Compass As an Ops team member I want to script installs of Compass across many machines","so I can deploy Compass on laptops of new employees install widely across my organization .","As an Ops team member<span class='highlight-text severity-high'> I want to </span>script installs of Compass As an Ops team member<span class='highlight-text severity-high'> I want to </span>script installs of Compass across many machines so I can deploy Compass on laptops of new employees install widely across my organization . ","minimal","indicator_repetition","high",False
23919,"As an Ops team member I want to script installs of Compass As an Ops team member I want to script installs of Compass across many machines so I can deploy Compass on laptops of new employees install widely across my organization . ","As an Ops team member","I want to script installs of Compass As an Ops team member I want to script installs of Compass across many machines","so I can deploy Compass on laptops of new employees install widely across my organization .","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
23920,"As a Windows user I want to specify Compass s installation directory As a Compass user I want to install Compass in a certain directory so that I abide by my organisation s security policy.","As a Windows user","I want to specify Compass s installation directory As a Compass user I want to install Compass in a certain directory","so that I abide by my organisation s security policy.","As a Windows user<span class='highlight-text severity-high'> I want to </span>specify Compass s installation directory As a Compass user<span class='highlight-text severity-high'> I want to </span>install Compass in a certain directory so that I abide by my organisation s security policy.","minimal","indicator_repetition","high",False
23921,"As a product manager I want to survey users for NPS as they use the app As a product manager I want to survey users for NPS as they use the app so that I can maximise the response rate and not distract the user from their current context using Compass .","As a product manager","I want to survey users for NPS as they use the app As a product manager I want to survey users for NPS as they use the app","so that I can maximise the response rate and not distract the user from their current context using Compass .","As a product manager<span class='highlight-text severity-high'> I want to </span>survey users for NPS as they use the app As a product manager<span class='highlight-text severity-high'> I want to </span>survey users for NPS as they use the app so that I can maximise the response rate and not distract the user from their current context using Compass .","minimal","indicator_repetition","high",False
23922,"As a developer I want to use elemMatch Hi, I m trying to use the following projection This works in the shell, but not in Compass. The UI element doesn t validate this projection statement stays red . Is this by design?","As a developer","I want to use elemMatch Hi, I m trying to use the following projection This works in the shell, but not in Compass. The UI element doesn t validate this projection statement stays red . Is this by design?",NULL,"As a developer I want to use elemMatch Hi, I m trying to use the following projection This works in the shell, but not in Compass<span class='highlight-text severity-high'>. The UI element doesn t validate this projection statement stays red . Is this by design?</span>","minimal","punctuation","high",False
23923,"As a user I want to opt in to using 3rd party plugins As a user I want to opt in to the use of 3rd party plugins so that I am awareness and consenting when I install a 3rd party plugin from other vendors and so I can be sure that the default Compass plugins are secure and provided by MongoDB.","As a user","I want to opt in to using 3rd party plugins As a user I want to opt in to the use of 3rd party plugins","so that I am awareness and consenting when I install a 3rd party plugin from other vendors and so I can be sure that the default Compass plugins are secure and provided by MongoDB.","As a user<span class='highlight-text severity-high'> I want to </span>opt in to using 3rd party plugins As a user<span class='highlight-text severity-high'> I want to </span>opt in to the use of 3rd party plugins so that I am awareness and consenting when I install a 3rd party plugin from other vendors and so I can be sure that the default Compass plugins are secure and provided by MongoDB.","minimal","indicator_repetition","high",False
23923,"As a user I want to opt in to using 3rd party plugins As a user I want to opt in to the use of 3rd party plugins so that I am awareness and consenting when I install a 3rd party plugin from other vendors and so I can be sure that the default Compass plugins are secure and provided by MongoDB.","As a user","I want to opt in to using 3rd party plugins As a user I want to opt in to the use of 3rd party plugins","so that I am awareness and consenting when I install a 3rd party plugin from other vendors and so I can be sure that the default Compass plugins are secure and provided by MongoDB.","As a user I want to opt in to using 3rd party plugins As a user I want to opt in to the use of 3rd party plugins<span class='highlight-text severity-high'> so that </span>I am awareness and consenting when I install a 3rd party plugin from other vendors and<span class='highlight-text severity-high'> so </span>I can be sure that the default Compass plugins are secure and provided by MongoDB.","minimal","indicator_repetition","high",False
24011,"As a user, I would like to use collations when I filter collections There does not appear to currently be the capability to all a collation to the document filtering of the Documents tab.","As a user",", I would like to use collations when I filter collections There does not appear to currently be the capability to all a collation to the document filtering of the Documents tab.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24013,"As a user, I would like an improved data import export experience.","As a user",", I would like an improved data import export experience.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24015,"As a Compass user without npm experience, I would like to build plugins using the tutorials in the documentation. Following the Database User View Tutorial I am not able to execute the step. This appears to be associated with a change in the packages needed and or referenced. The template files generated by Khaos do not match the general structure of the ones listed in the tutorial.","As a Compass user without npm ex","perience, I would like to build plugins using the tutorials in the documentation. Following the Database User View Tutorial I am not able to execute the step. This appears to be associated with a change in the packages needed and or referenced. The template files generated by Khaos do not match the general structure of the ones listed in the tutorial.",NULL,"As a Compass user without npm experience, I would like to build plugins using the tutorials in the documentation. Following the Database User View Tutorial I am not able to execute the step. This appears to be associated with a change in the packages needed<span class='highlight-text severity-high'> and </span>span class='highlight-text severity-high'> or </span>referenced. The template files generated by Khaos do not match the general structure of the ones listed in the tutorial.","atomic","conjunctions","high",False
24015,"As a Compass user without npm experience, I would like to build plugins using the tutorials in the documentation. Following the Database User View Tutorial I am not able to execute the step. This appears to be associated with a change in the packages needed and or referenced. The template files generated by Khaos do not match the general structure of the ones listed in the tutorial.","As a Compass user without npm ex","perience, I would like to build plugins using the tutorials in the documentation. Following the Database User View Tutorial I am not able to execute the step. This appears to be associated with a change in the packages needed and or referenced. The template files generated by Khaos do not match the general structure of the ones listed in the tutorial.",NULL,"As a Compass user without npm experience, I would like to build plugins using the tutorials in the documentation<span class='highlight-text severity-high'>. Following the Database User View Tutorial I am not able to execute the step. This appears to be associated with a change in the packages needed and or referenced. The template files generated by Khaos do not match the general structure of the ones listed in the tutorial.</span>","minimal","punctuation","high",False
24015,"As a Compass user without npm experience, I would like to build plugins using the tutorials in the documentation. Following the Database User View Tutorial I am not able to execute the step. This appears to be associated with a change in the packages needed and or referenced. The template files generated by Khaos do not match the general structure of the ones listed in the tutorial.","As a Compass user without npm ex","perience, I would like to build plugins using the tutorials in the documentation. Following the Database User View Tutorial I am not able to execute the step. This appears to be associated with a change in the packages needed and or referenced. The template files generated by Khaos do not match the general structure of the ones listed in the tutorial.",NULL,"Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24020,"Connect Screen Improvements As a Compass user I want a simple connect experience So that I better understand what information I need to fill in for my connection.",NULL,"Connect Screen Improvements As a Compass user I want a simple connect experience","So that I better understand what information I need to fill in for my connection.","Add for who this story is","well_formed","no_role","high",False
24020,"Connect Screen Improvements As a Compass user I want a simple connect experience So that I better understand what information I need to fill in for my connection.",NULL,"Connect Screen Improvements As a Compass user I want a simple connect experience","So that I better understand what information I need to fill in for my connection.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24014,"As a user, I would like an improved experience when pasting pre existing Aggregation Pipelines. Let s try if no stage selected and you paste into stage editor, the pipeline fills out. If messy, we ll re eval ","As a user",", I would like an improved experience when pasting pre existing Aggregation Pipelines. Let s try if no stage selected and you paste into stage editor, the pipeline fills out. If messy, we ll re eval",NULL,"As a user, I would like an improved experience when pasting pre existing Aggregation Pipelines. Let s try if no stage selected<span class='highlight-text severity-high'> and </span>you paste into stage editor, the pipeline fills out. If messy, we ll re eval ","atomic","conjunctions","high",False
24016,"Schema Validation Component As a Compass user I want to see, create and modify schema validation rules for my collections so that I can guarantee that my data will always be in the shape I expect",NULL,"Schema Validation Component As a Compass user I want to see, create and modify schema validation rules for my collections","so that I can guarantee that my data will always be in the shape I expect","Schema Validation Component As a Compass user I want to see, create<span class='highlight-text severity-high'> and </span>modify schema validation rules for my collections so that I can guarantee that my data will always be in the shape I expect","atomic","conjunctions","high",False
24016,"Schema Validation Component As a Compass user I want to see, create and modify schema validation rules for my collections so that I can guarantee that my data will always be in the shape I expect",NULL,"Schema Validation Component As a Compass user I want to see, create and modify schema validation rules for my collections","so that I can guarantee that my data will always be in the shape I expect","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24019,"Preview As a Compass user I want to see if existing documents match or do not match the validation rules I am adding So that I can understand whether I am adding the right rules and whether my existing data would need some cleanup",NULL,"Preview As a Compass user I want to see if existing documents match or do not match the validation rules I am adding","So that I can understand whether I am adding the right rules and whether my existing data would need some cleanup","Add for who this story is","well_formed","no_role","high",False
24019,"Preview As a Compass user I want to see if existing documents match or do not match the validation rules I am adding So that I can understand whether I am adding the right rules and whether my existing data would need some cleanup",NULL,"Preview As a Compass user I want to see if existing documents match or do not match the validation rules I am adding","So that I can understand whether I am adding the right rules and whether my existing data would need some cleanup","Preview As a Compass user I want to see if existing documents match<span class='highlight-text severity-high'> or </span>do not match the validation rules I am adding So that I can understand whether I am adding the right rules<span class='highlight-text severity-high'> and </span>whether my existing data would need some cleanup","atomic","conjunctions","high",False
24019,"Preview As a Compass user I want to see if existing documents match or do not match the validation rules I am adding So that I can understand whether I am adding the right rules and whether my existing data would need some cleanup",NULL,"Preview As a Compass user I want to see if existing documents match or do not match the validation rules I am adding","So that I can understand whether I am adding the right rules and whether my existing data would need some cleanup","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24021,"Compass Connect Documentation As a Compass user I want information on how to connect to So that if I have difficulties with connecting to my database I can do a search and find what I need.",NULL,"Compass Connect Documentation As a Compass user I want information on how to connect to","So that if I have difficulties with connecting to my database I can do a search and find what I need.","Add for who this story is","well_formed","no_role","high",False
24021,"Compass Connect Documentation As a Compass user I want information on how to connect to So that if I have difficulties with connecting to my database I can do a search and find what I need.",NULL,"Compass Connect Documentation As a Compass user I want information on how to connect to","So that if I have difficulties with connecting to my database I can do a search and find what I need.","Compass Connect Documentation As a Compass user<span class='highlight-text severity-high'> I want </span>information on how to connect to So that if I have difficulties with connecting to my database<span class='highlight-text severity-high'> I can </span>do a search and find what I need.","minimal","indicator_repetition","high",False
24021,"Compass Connect Documentation As a Compass user I want information on how to connect to So that if I have difficulties with connecting to my database I can do a search and find what I need.",NULL,"Compass Connect Documentation As a Compass user I want information on how to connect to","So that if I have difficulties with connecting to my database I can do a search and find what I need.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24023,"Tabbed view As a Compass user I want to be able to open collections in different tabs So that I have a quick way to switch from one collection from another, from one task to another",NULL,"Tabbed view As a Compass user I want to be able to open collections in different tabs","So that I have a quick way to switch from one collection from another, from one task to another","Add for who this story is","well_formed","no_role","high",False
24023,"Tabbed view As a Compass user I want to be able to open collections in different tabs So that I have a quick way to switch from one collection from another, from one task to another",NULL,"Tabbed view As a Compass user I want to be able to open collections in different tabs","So that I have a quick way to switch from one collection from another, from one task to another","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24024,"Tooltips As a Compass user I want to understand what the different UI controls do So that I know what is going to happen when I click on them.",NULL,"Tooltips As a Compass user I want to understand what the different UI controls do","So that I know what is going to happen when I click on them.","Add for who this story is","well_formed","no_role","high",False
24024,"Tooltips As a Compass user I want to understand what the different UI controls do So that I know what is going to happen when I click on them.",NULL,"Tooltips As a Compass user I want to understand what the different UI controls do","So that I know what is going to happen when I click on them.","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24010,"Support Collation in Agg Pipeline Builder Add collation support to the aggregation pipeline builder. Add the collation field. Pass collation options when executing the stages. Pass collation options when executing a out ",NULL,"Support Collation in Agg Pipeline Builder Add collation support to the aggregation pipeline builder. Add the collation field. Pass collation options when executing the stages. Pass collation options when executing a out ",NULL,"Add for who this story is","well_formed","no_role","high",False
24010,"Support Collation in Agg Pipeline Builder Add collation support to the aggregation pipeline builder. Add the collation field. Pass collation options when executing the stages. Pass collation options when executing a out ",NULL,"Support Collation in Agg Pipeline Builder Add collation support to the aggregation pipeline builder. Add the collation field. Pass collation options when executing the stages. Pass collation options when executing a out ",NULL,"Support Collation in Agg Pipeline Builder Add collation support to the aggregation pipeline builder<span class='highlight-text severity-high'>. Add the collation field. Pass collation options when executing the stages. Pass collation options when executing a out </span>","minimal","punctuation","high",False
24017,"Smart Rule Editor As a Compass user I want some help when writing my validation rules So that I don t need to remember the syntax of the validation operators, properties and their allowed values and the name of the fields of existing documents",NULL,"Smart Rule Editor As a Compass user I want some help when writing my validation rules","So that I don t need to remember the syntax of the validation operators, properties and their allowed values and the name of the fields of existing documents","Add for who this story is","well_formed","no_role","high",False
24017,"Smart Rule Editor As a Compass user I want some help when writing my validation rules So that I don t need to remember the syntax of the validation operators, properties and their allowed values and the name of the fields of existing documents",NULL,"Smart Rule Editor As a Compass user I want some help when writing my validation rules","So that I don t need to remember the syntax of the validation operators, properties and their allowed values and the name of the fields of existing documents","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24031,"Using a View As a Compass user I want to see the details of a View when I select it So that I can easily understand that it is a View and I can see what collection it is based on see the documents that are in the View and run queries and aggregations on top of it",NULL,"Using a View As a Compass user I want to see the details of a View when I select it","So that I can easily understand that it is a View and I can see what collection it is based on see the documents that are in the View and run queries and aggregations on top of it","Add for who this story is","well_formed","no_role","high",False
24031,"Using a View As a Compass user I want to see the details of a View when I select it So that I can easily understand that it is a View and I can see what collection it is based on see the documents that are in the View and run queries and aggregations on top of it",NULL,"Using a View As a Compass user I want to see the details of a View when I select it","So that I can easily understand that it is a View and I can see what collection it is based on see the documents that are in the View and run queries and aggregations on top of it","Using a View As a Compass user<span class='highlight-text severity-high'> I want to </span>see the details of a View when I select it So that I can easily understand that it is a View and<span class='highlight-text severity-high'> I can </span>see what collection it is based on see the documents that are in the View and run queries and aggregations on top of it","minimal","indicator_repetition","high",False
24031,"Using a View As a Compass user I want to see the details of a View when I select it So that I can easily understand that it is a View and I can see what collection it is based on see the documents that are in the View and run queries and aggregations on top of it",NULL,"Using a View As a Compass user I want to see the details of a View when I select it","So that I can easily understand that it is a View and I can see what collection it is based on see the documents that are in the View and run queries and aggregations on top of it","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24032,"Modify a View As a Compass user I want to edit a View as in edit the aggregation pipeline behind the View So that I can go and adjust the details if the documents I am seeing are not in the shape I expected them to be",NULL,"Modify a View As a Compass user I want to edit a View as in edit the aggregation pipeline behind the View","So that I can go and adjust the details if the documents I am seeing are not in the shape I expected them to be","Add for who this story is","well_formed","no_role","high",False
24032,"Modify a View As a Compass user I want to edit a View as in edit the aggregation pipeline behind the View So that I can go and adjust the details if the documents I am seeing are not in the shape I expected them to be",NULL,"Modify a View As a Compass user I want to edit a View as in edit the aggregation pipeline behind the View","So that I can go and adjust the details if the documents I am seeing are not in the shape I expected them to be","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24033,"Duplicate a View As a Compass user I want to duplicate an existing View So that I don t need to start from scratch when I want to create a new, similar one",NULL,"Duplicate a View As a Compass user I want to duplicate an existing View","So that I don t need to start from scratch when I want to create a new, similar one","Add for who this story is","well_formed","no_role","high",False
24033,"Duplicate a View As a Compass user I want to duplicate an existing View So that I don t need to start from scratch when I want to create a new, similar one",NULL,"Duplicate a View As a Compass user I want to duplicate an existing View","So that I don t need to start from scratch when I want to create a new, similar one","Duplicate a View As a Compass user<span class='highlight-text severity-high'> I want to </span>duplicate an existing View So that I don t need to start from scratch when<span class='highlight-text severity-high'> I want to </span>create a new, similar one","minimal","indicator_repetition","high",False
24033,"Duplicate a View As a Compass user I want to duplicate an existing View So that I don t need to start from scratch when I want to create a new, similar one",NULL,"Duplicate a View As a Compass user I want to duplicate an existing View","So that I don t need to start from scratch when I want to create a new, similar one","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24036,"Create a single document in JSON mode As a Compass user I want to create a new document in extend JSON So that I can easily copy paste from my code editor or from an API response",NULL,"Create a single document in JSON mode As a Compass user I want to create a new document in extend JSON","So that I can easily copy paste from my code editor or from an API response","Add for who this story is","well_formed","no_role","high",False
24036,"Create a single document in JSON mode As a Compass user I want to create a new document in extend JSON So that I can easily copy paste from my code editor or from an API response",NULL,"Create a single document in JSON mode As a Compass user I want to create a new document in extend JSON","So that I can easily copy paste from my code editor or from an API response","Use the most common template: As a, I want to, So that","uniform","uniform","medium",False
24034,"Display of encrypted fields As a Compass user I want to know what fields are encrypted with FLE So that I understand why I can t see the content of the field and I know I should not attempt to modify the content of the field",NULL,"Display of encrypted fields As a Compass user I want to know what fields are encrypted with FLE","So that I understand why I can t see the content of the field and I know I should not attempt to modify the content of the field","Add for who this story is","well_formed","no_role","high",False
24034,"Display of encrypted fields As a Compass user I want to know what fields are encrypted with FLE So that I understand why I can t see the content of the field and I know I should not attempt to modify the content of the field",NULL,"Display of encrypted fields As a Compass user I want to know what fields are encrypted with FLE","So that I understand why I can t see the content of the field and I know I should not attempt to modify the content of the field","Display of encrypted fields As a Compass user<span class='highlight-text severity-high'> I want to </span>know what fields are encrypted with FLE So that I understand why<span class='highlight-text severity-high'> I can </span>t see the content of the field and I know I should not attempt to modify the content of the field","minimal","indicator_repetition","high",False
